id,happiness
8001,3.7301184237003326
8002,3.7445849776268005
8003,3.788493514060974
8004,3.7197620570659637
8005,3.7349686920642853
8006,3.7794118523597717
8007,3.7445849776268005
8008,3.7193194925785065
8009,3.749951511621475
8010,3.681628793478012
8011,3.7317745089530945
8012,3.7445849776268005
8013,3.7364494800567627
8014,3.6726585030555725
8015,3.7214427292346954
8016,3.7239526510238647
8017,3.7168942987918854
8018,3.7335895895957947
8019,3.7620597779750824
8020,3.741879850625992
8021,3.75741770863533
8022,3.7445849776268005
8023,3.7071445882320404
8024,3.7041281163692474
8025,3.7392733991146088
8026,3.73772394657135
8027,3.722767025232315
8028,3.7715088427066803
8029,3.7280080914497375
8030,3.727236568927765
8031,3.7445849776268005
8032,3.7339048385620117
8033,3.7259965240955353
8034,3.7009755671024323
8035,3.7445849776268005
8036,3.7317722737789154
8037,3.6652167439460754
8038,3.7630787193775177
8039,3.7207623720169067
8040,3.7222754657268524
8041,3.7369335293769836
8042,3.7445849776268005
8043,3.7445849776268005
8044,3.7354525327682495
8045,3.7377592027187347
8046,3.717417985200882
8047,3.7210988998413086
8048,3.7058010399341583
8049,3.7652387022972107
8050,3.736221432685852
8051,3.734796792268753
8052,3.6940243244171143
8053,3.729578524827957
8054,3.7330331802368164
8055,3.7445849776268005
8056,3.7445849776268005
8057,3.753557562828064
8058,3.7445849776268005
8059,3.6120142340660095
8060,3.7292334139347076
8061,3.713083028793335
8062,3.5827863663434982
8063,3.7445849776268005
8064,3.7445849776268005
8065,3.727891206741333
8066,3.724074959754944
8067,3.7445849776268005
8068,3.7385488748550415
8069,3.7341874539852142
8070,3.6940437257289886
8071,3.736520230770111
8072,3.746955305337906
8073,3.7445849776268005
8074,3.7751798927783966
8075,3.7591567933559418
8076,3.7956590056419373
8077,3.7327878773212433
8078,3.722952753305435
8079,3.4356319457292557
8080,3.7445849776268005
8081,3.6758470833301544
8082,3.7445849776268005
8083,3.719886541366577
8084,3.7445849776268005
8085,3.7263978719711304
8086,3.7445849776268005
8087,3.367088681086898
8088,3.7029811441898346
8089,3.757988929748535
8090,3.6960605680942535
8091,3.731079250574112
8092,3.7445849776268005
8093,3.732687383890152
8094,3.7505025267601013
8095,3.6852783262729645
8096,3.7445849776268005
8097,3.7445849776268005
8098,3.755360245704651
8099,3.733735531568527
8100,3.7398176193237305
8101,3.7466039657592773
8102,2.99875009059906
8103,3.7445849776268005
8104,3.7377288341522217
8105,3.707446426153183
8106,3.741436183452606
8107,3.9554408490657806
8108,3.7759735882282257
8109,3.7445849776268005
8110,3.7424415946006775
8111,3.7414276599884033
8112,3.731394439935684
8113,3.7270239889621735
8114,3.759427487850189
8115,3.7428766191005707
8116,3.7445849776268005
8117,3.7342379093170166
8118,3.7305257618427277
8119,3.7143969535827637
8120,3.726007103919983
8121,3.7240784764289856
8122,3.747687965631485
8123,3.7445849776268005
8124,3.7340849936008453
8125,3.649538278579712
8126,3.7445849776268005
8127,3.7302843630313873
8128,3.7285387814044952
8129,3.7445849776268005
8130,3.6384604275226593
8131,3.7445849776268005
8132,3.8057101666927338
8133,3.7341863811016083
8134,3.7138797640800476
8135,3.721468597650528
8136,3.78317454457283
8137,3.7172979414463043
8138,3.7104179859161377
8139,3.728113740682602
8140,3.7317689657211304
8141,3.7295450270175934
8142,3.7445849776268005
8143,3.724993020296097
8144,3.7321742475032806
8145,3.733707517385483
8146,3.7445849776268005
8147,3.7414881885051727
8148,3.734543055295944
8149,3.7308104932308197
8150,3.7361079156398773
8151,3.7445849776268005
8152,3.723089247941971
8153,3.7323418259620667
8154,3.7338812053203583
8155,3.719348132610321
8156,3.734189212322235
8157,3.6737430095672607
8158,3.7417009472846985
8159,3.7324441969394684
8160,3.725219339132309
8161,3.487188145518303
8162,3.7445849776268005
8163,3.749371588230133
8164,3.728795289993286
8165,3.744716703891754
8166,3.75314199924469
8167,3.7306531965732574
8168,3.7445849776268005
8169,3.6919949054718018
8170,3.725271910429001
8171,3.7482702434062958
8172,3.7338515520095825
8173,3.7514838576316833
8174,3.7126598358154297
8175,3.7347428500652313
8176,3.7209250926971436
8177,3.7305602431297302
8178,3.7445849776268005
8179,3.7445849776268005
8180,3.7345294058322906
8181,3.7222161889076233
8182,3.736701637506485
8183,3.7445849776268005
8184,3.72809499502182
8185,3.7371599078178406
8186,3.7445849776268005
8187,3.785524994134903
8188,3.783573627471924
8189,3.7240419685840607
8190,3.7445849776268005
8191,3.7605970203876495
8192,3.7260241508483887
8193,3.7333659529685974
8194,3.748224973678589
8195,3.735036551952362
8196,3.7773730754852295
8197,3.7208133041858673
8198,3.731405556201935
8199,3.759464681148529
8200,3.714652955532074
8201,3.7445849776268005
8202,3.752989321947098
8203,3.7543831169605255
8204,3.7098425328731537
8205,3.766616255044937
8206,3.741944193840027
8207,3.7445849776268005
8208,3.7350910902023315
8209,3.7105504870414734
8210,3.7445849776268005
8211,3.732453852891922
8212,3.725004732608795
8213,3.730662852525711
8214,3.754488557577133
8215,3.7289793491363525
8216,3.7445849776268005
8217,3.728332132101059
8218,3.7464602291584015
8219,3.7431798577308655
8220,3.7232610285282135
8221,3.699325531721115
8222,3.740712136030197
8223,3.7445849776268005
8224,3.760760396718979
8225,3.7445849776268005
8226,3.7445849776268005
8227,3.759702742099762
8228,3.73534694314003
8229,3.7364346086978912
8230,3.7232861816883087
8231,3.7025809586048126
8232,3.736644059419632
8233,3.727956712245941
8234,3.736759692430496
8235,3.715538263320923
8236,3.7445849776268005
8237,3.7445849776268005
8238,3.732668846845627
8239,3.7350050508975983
8240,3.720671683549881
8241,3.71898952126503
8242,3.7445849776268005
8243,3.733535259962082
8244,3.734979748725891
8245,3.7686454951763153
8246,3.72695192694664
8247,3.720925271511078
8248,3.7196247279644012
8249,3.7194119095802307
8250,3.7199920415878296
8251,3.1532328873872757
8252,3.7337189614772797
8253,3.7375528812408447
8254,3.741344451904297
8255,3.733280599117279
8256,3.7229196429252625
8257,3.739520341157913
8258,3.735798090696335
8259,3.7203884422779083
8260,3.7331146895885468
8261,3.741214007139206
8262,3.7411347925662994
8263,4.032200187444687
8264,3.7033375203609467
8265,3.7335713505744934
8266,3.745369076728821
8267,3.7445849776268005
8268,3.7445849776268005
8269,3.7373794317245483
8270,3.7445849776268005
8271,3.7445849776268005
8272,3.735841542482376
8273,3.7445849776268005
8274,3.7415681779384613
8275,3.7195595800876617
8276,3.927148789167404
8277,3.7445849776268005
8278,3.724571615457535
8279,3.798885762691498
8280,3.746135890483856
8281,3.7566835284233093
8282,3.71246474981308
8283,3.6929613053798676
8284,3.5002372562885284
8285,3.7291111648082733
8286,3.7348318099975586
8287,3.7685522735118866
8288,3.594409003853798
8289,3.7445849776268005
8290,3.7362218499183655
8291,3.7445849776268005
8292,3.7472110390663147
8293,3.7445849776268005
8294,3.7125676572322845
8295,3.7445849776268005
8296,3.6102837920188904
8297,3.7445849776268005
8298,3.7800206542015076
8299,3.7445849776268005
8300,3.7445849776268005
8301,3.7334753274917603
8302,3.719757318496704
8303,3.7238714694976807
8304,3.735198587179184
8305,3.721612900495529
8306,3.717307209968567
8307,3.7238381803035736
8308,3.7426385283470154
8309,3.7445849776268005
8310,3.7445849776268005
8311,3.7353668212890625
8312,3.7445849776268005
8313,3.7755729258060455
8314,3.4258892983198166
8315,3.7333711981773376
8316,3.7338460981845856
8317,3.687052994966507
8318,3.7445849776268005
8319,3.7252750992774963
8320,3.737332433462143
8321,3.726357012987137
8322,3.7360754311084747
8323,3.712500810623169
8324,3.752664029598236
8325,3.729784280061722
8326,3.7237631380558014
8327,3.7445849776268005
8328,3.7529140412807465
8329,3.7445849776268005
8330,3.7445849776268005
8331,3.7233568131923676
8332,3.7445849776268005
8333,3.7529503405094147
8334,3.714178591966629
8335,3.7369986474514008
8336,3.7281040251255035
8337,3.6907136738300323
8338,3.7338247299194336
8339,3.723317503929138
8340,3.754408299922943
8341,3.7369828522205353
8342,3.696667045354843
8343,3.7445849776268005
8344,3.7238570749759674
8345,3.7526944279670715
8346,3.7193001806735992
8347,3.7445849776268005
8348,3.7229702472686768
8349,3.720768094062805
8350,3.7445849776268005
8351,3.7212920486927032
8352,3.7368043959140778
8353,3.7445849776268005
8354,3.724758356809616
8355,3.7232913970947266
8356,3.7089378237724304
8357,3.722469240427017
8358,3.714052230119705
8359,3.7211576104164124
8360,3.5927908420562744
8361,3.744998276233673
8362,3.6327332258224487
8363,3.7445849776268005
8364,3.7416400015354156
8365,3.7294786274433136
8366,3.7445849776268005
8367,3.7861918807029724
8368,3.9506573379039764
8369,3.7394149601459503
8370,3.7445849776268005
8371,3.733317196369171
8372,3.7445849776268005
8373,3.739941895008087
8374,3.71225243806839
8375,3.7064881324768066
8376,3.7068788707256317
8377,3.7445849776268005
8378,3.7353000044822693
8379,3.7445849776268005
8380,3.7251045405864716
8381,3.718236595392227
8382,3.737432301044464
8383,3.715671807527542
8384,3.7445849776268005
8385,3.7675603926181793
8386,3.738146871328354
8387,3.7347702085971832
8388,3.7262963354587555
8389,3.737733781337738
8390,3.7809029817581177
8391,3.7375286519527435
8392,3.733483076095581
8393,3.7281519770622253
8394,3.731958419084549
8395,3.724984109401703
8396,3.718702644109726
8397,3.719281941652298
8398,3.737996608018875
8399,3.7534455955028534
8400,3.7262848615646362
8401,3.8401315212249756
8402,3.7445849776268005
8403,3.7088396847248077
8404,3.7297501862049103
8405,3.74149352312088
8406,3.75040340423584
8407,3.7382069528102875
8408,3.7445849776268005
8409,3.73429536819458
8410,3.7465487718582153
8411,3.7438812255859375
8412,3.704986125230789
8413,3.728256583213806
8414,3.6371844708919525
8415,3.7445849776268005
8416,3.7328849732875824
8417,3.6919627487659454
8418,3.7462949454784393
8419,3.7445849776268005
8420,3.747804880142212
8421,3.739602416753769
8422,3.7228938341140747
8423,3.7288361191749573
8424,3.7255001962184906
8425,3.728521764278412
8426,3.7445849776268005
8427,3.7097242772579193
8428,3.6806977093219757
8429,3.7208500802516937
8430,3.736280143260956
8431,3.728620082139969
8432,3.764689564704895
8433,3.7194451689720154
8434,3.7317473888397217
8435,3.730275571346283
8436,3.721230536699295
8437,3.7488732635974884
8438,3.7126338481903076
8439,3.7341138124465942
8440,3.720399022102356
8441,3.7351115345954895
8442,3.728975921869278
8443,3.739447146654129
8444,3.6577670574188232
8445,3.7527239620685577
8446,3.7445849776268005
8447,3.7458820939064026
8448,3.7445849776268005
8449,3.782523423433304
8450,3.74434357881546
8451,3.733925759792328
8452,3.7445849776268005
8453,3.737405300140381
8454,3.7621281445026398
8455,3.722679525613785
8456,3.7445849776268005
8457,3.737214833498001
8458,3.5239588767290115
8459,3.7290303111076355
8460,3.7764998078346252
8461,3.7240436673164368
8462,3.7317821979522705
8463,3.7338639199733734
8464,3.7838946282863617
8465,3.7445849776268005
8466,3.7180592119693756
8467,3.710356891155243
8468,3.7445849776268005
8469,3.7414084374904633
8470,3.7445849776268005
8471,3.737451046705246
8472,3.7690573036670685
8473,3.7445849776268005
8474,3.632572442293167
8475,3.7768870294094086
8476,3.7445849776268005
8477,3.722626268863678
8478,3.7203903794288635
8479,3.648527979850769
8480,3.501238226890564
8481,3.7241486310958862
8482,3.7347960472106934
8483,3.7550529539585114
8484,3.706814169883728
8485,3.800134599208832
8486,3.7379090487957
8487,3.7345477044582367
8488,3.7460847795009613
8489,3.735058695077896
8490,3.7448065280914307
8491,3.7445849776268005
8492,3.731805831193924
8493,3.7481497824192047
8494,3.5614715218544006
8495,3.7317782938480377
8496,3.7445849776268005
8497,3.7325039505958557
8498,3.731580674648285
8499,3.7227577567100525
8500,3.7445849776268005
8501,3.7337774336338043
8502,3.6436454355716705
8503,3.732847511768341
8504,3.737470120191574
8505,3.7445849776268005
